time,event,session,trialNo,trialType
6035,R,13,772,Probe
6157,R,13,772,Probe
6223,R,13,772,Probe
6246,R,13,772,Probe
6281,R,13,772,Probe
6356,R,13,772,Probe
6411,R,13,772,Probe
6502,LI,13,772,Probe
6515,LI,13,772,Probe
6530,LI,13,772,Probe
6544,LI,13,772,Probe
6628,R,13,772,Probe
6723,R,13,772,Probe
6824,LI,13,772,Probe
6839,LI,13,772,Probe
6853,LI,13,772,Probe
6869,LI,13,772,Probe
6915,LI,13,772,Probe
7019,R,13,772,Probe
7093,R,13,772,Probe
7207,LI,13,772,Probe
7238,LI,13,772,Probe
7266,LI,13,772,Probe
7409,R,13,772,Probe
7471,R,13,772,Probe
7632,LI,13,772,Probe
7648,LI,13,772,Probe
7662,LI,13,772,Probe
7696,LI,13,772,Probe
7717,LI,13,772,Probe
7829,R,13,772,Probe
7969,LI,13,772,Probe
7986,LI,13,772,Probe
8000,LI,13,772,Probe
8032,LI,13,772,Probe
8115,LI,13,772,Probe
8159,LI,13,772,Probe
8204,LI,13,772,Probe
8273,R,13,772,Probe
8408,LI,13,772,Probe
8437,LI,13,772,Probe
8470,LI,13,772,Probe
8568,R,13,772,Probe
8904,R,13,772,Probe
9091,LI,13,772,Probe
9175,LI,13,772,Probe
9251,LI,13,772,Probe
9407,R,13,772,Probe
9458,R,13,772,Probe
9544,R,13,772,Probe
9679,R,13,772,Probe
9813,LI,13,772,Probe
9901,LI,13,772,Probe
9919,LI,13,772,Probe
10048,LI,13,772,Probe
10212,R,13,772,Probe
10593,LI,13,772,Probe
10611,LI,13,772,Probe
10641,LI,13,772,Probe
10672,LI,13,772,Probe
10704,LI,13,772,Probe
10886,R,13,772,Probe
11114,LI,13,772,Probe
11158,LI,13,772,Probe
11171,LI,13,772,Probe
11201,LI,13,772,Probe
11234,LI,13,772,Probe
11249,LI,13,772,Probe
11315,LI,13,772,Probe
11333,LI,13,772,Probe
11460,R,13,772,Probe
11645,LI,13,772,Probe
11658,LI,13,772,Probe
11674,LI,13,772,Probe
11716,LI,13,772,Probe
11731,LI,13,772,Probe
11768,LI,13,772,Probe
11828,LI,13,772,Probe
11841,LI,13,772,Probe
11890,LI,13,772,Probe
11925,LI,13,772,Probe
11956,LI,13,772,Probe
11975,LI,13,772,Probe
12071,R,13,772,Probe
161,LI,13,773,Probe
208,LI,13,773,Probe
237,LI,13,773,Probe
333,R,13,773,Probe
414,LI,13,773,Probe
441,LI,13,773,Probe
466,LI,13,773,Probe
477,LI,13,773,Probe
523,LI,13,773,Probe
536,LI,13,773,Probe
557,LI,13,773,Probe
578,LI,13,773,Probe
618,LI,13,773,Probe
654,LI,13,773,Probe
669,LI,13,773,Probe
699,LI,13,773,Probe
741,LI,13,773,Probe
756,LI,13,773,Probe
796,LI,13,773,Probe
811,LI,13,773,Probe
902,LI,13,773,Probe
931,LI,13,773,Probe
953,LI,13,773,Probe
1023,R,13,773,Probe
1114,LI,13,773,Probe
1153,LI,13,773,Probe
1172,LI,13,773,Probe
1217,LI,13,773,Probe
1228,LI,13,773,Probe
1243,LI,13,773,Probe
1286,LI,13,773,Probe
1344,LI,13,773,Probe
1349,LI,13,773,Probe
1391,LI,13,773,Probe
1426,LI,13,773,Probe
1485,R,13,773,Probe
1587,LI,13,773,Probe
1599,LI,13,773,Probe
1607,LI,13,773,Probe
1646,LI,13,773,Probe
1666,LI,13,773,Probe
1704,LI,13,773,Probe
1716,LI,13,773,Probe
1762,LI,13,773,Probe
1894,R,13,773,Probe
1977,LI,13,773,Probe
1991,LI,13,773,Probe
2015,LI,13,773,Probe
2033,LI,13,773,Probe
2045,LI,13,773,Probe
2087,LI,13,773,Probe
2135,LI,13,773,Probe
2151,LI,13,773,Probe
2164,LI,13,773,Probe
2217,LI,13,773,Probe
2250,LI,13,773,Probe
2270,LI,13,773,Probe
2366,R,13,773,Probe
2475,LI,13,773,Probe
2494,LI,13,773,Probe
2527,LI,13,773,Probe
2557,LI,13,773,Probe
2573,LI,13,773,Probe
2625,LI,13,773,Probe
2637,LI,13,773,Probe
2739,R,13,773,Probe
2888,LI,13,773,Probe
2904,LI,13,773,Probe
2918,LI,13,773,Probe
2955,LI,13,773,Probe
2962,LI,13,773,Probe
3014,LI,13,773,Probe
3091,LI,13,773,Probe
3108,LI,13,773,Probe
3214,LI,13,773,Probe
3229,LI,13,773,Probe
3256,LI,13,773,Probe
3268,LI,13,773,Probe
3364,R,13,773,Probe
3541,R,13,773,Probe
3600,R,13,773,Probe
3647,R,13,773,Probe
3713,R,13,773,Probe
3779,R,13,773,Probe
3880,LI,13,773,Probe
3917,LI,13,773,Probe
3933,LI,13,773,Probe
3992,R,13,773,Probe
4046,R,13,773,Probe
4105,R,13,773,Probe
4168,R,13,773,Probe
4273,R,13,773,Probe
4316,R,13,773,Probe
4347,R,13,773,Probe
4468,R,13,773,Probe
4589,LI,13,773,Probe
4620,LI,13,773,Probe
4635,LI,13,773,Probe
4711,R,13,773,Probe
4769,R,13,773,Probe
4803,R,13,773,Probe
4940,LI,13,773,Probe
4956,LI,13,773,Probe
4990,LI,13,773,Probe
5003,LI,13,773,Probe
5030,LI,13,773,Probe
5196,R,13,773,Probe
5294,R,13,773,Probe
5473,LI,13,773,Probe
5486,LI,13,773,Probe
5500,LI,13,773,Probe
5513,LI,13,773,Probe
5524,LI,13,773,Probe
5542,LI,13,773,Probe
5557,LI,13,773,Probe
5620,R,13,773,Probe
5679,R,13,773,Probe
5814,LI,13,773,Probe
5829,LI,13,773,Probe
5846,LI,13,773,Probe
5860,LI,13,773,Probe
5875,LI,13,773,Probe
5887,LI,13,773,Probe
5902,LI,13,773,Probe
5950,LI,13,773,Probe
6034,R,13,773,Probe
6112,R,13,773,Probe
6193,LI,13,773,Probe
6207,LI,13,773,Probe
6231,LI,13,773,Probe
6245,LI,13,773,Probe
6301,LI,13,773,Probe
6463,LI,13,773,Probe
6533,R,13,773,Probe
6655,LI,13,773,Probe
6670,LI,13,773,Probe
6696,LI,13,773,Probe
6737,LI,13,773,Probe
6764,LI,13,773,Probe
6779,LI,13,773,Probe
6871,LI,13,773,Probe
6970,R,13,773,Probe
7024,R,13,773,Probe
7122,LI,13,773,Probe
7136,LI,13,773,Probe
7189,LI,13,773,Probe
7207,LI,13,773,Probe
7240,LI,13,773,Probe
7337,R,13,773,Probe
7536,LI,13,773,Probe
7577,LI,13,773,Probe
7606,LI,13,773,Probe
7649,LI,13,773,Probe
7681,LI,13,773,Probe
7744,R,13,773,Probe
7865,LI,13,773,Probe
7885,LI,13,773,Probe
7918,LI,13,773,Probe
7976,LI,13,773,Probe
8014,LI,13,773,Probe
8068,R,13,773,Probe
8194,LI,13,773,Probe
8218,LI,13,773,Probe
8233,LI,13,773,Probe
8269,LI,13,773,Probe
8301,LI,13,773,Probe
8317,LI,13,773,Probe
8406,R,13,773,Probe
8565,LI,13,773,Probe
8579,LI,13,773,Probe
8606,LI,13,773,Probe
8624,LI,13,773,Probe
10863,R,13,773,Probe
11022,LI,13,773,Probe
11041,LI,13,773,Probe
11062,LI,13,773,Probe
11088,LI,13,773,Probe
11130,LI,13,773,Probe
11145,LI,13,773,Probe
11256,R,13,773,Probe
11358,LI,13,773,Probe
11365,LI,13,773,Probe
11384,LI,13,773,Probe
11406,LI,13,773,Probe
11421,LI,13,773,Probe
11434,LI,13,773,Probe
11456,LI,13,773,Probe
11497,LI,13,773,Probe
11523,LI,13,773,Probe
11580,LI,13,773,Probe
11597,LI,13,773,Probe
11724,R,13,773,Probe
11811,LI,13,773,Probe
11825,LI,13,773,Probe
11849,LI,13,773,Probe
11876,LI,13,773,Probe
11892,LI,13,773,Probe
11936,LI,13,773,Probe
11952,LI,13,773,Probe
11984,LI,13,773,Probe
12085,R,13,773,Probe
12163,LI,13,773,Probe
12180,LI,13,773,Probe
12201,LI,13,773,Probe
12239,LI,13,773,Probe
12265,LI,13,773,Probe
12284,LI,13,773,Probe
12306,LI,13,773,Probe
12339,LI,13,773,Probe
12385,LI,13,773,Probe
12502,R,13,773,Probe
12638,LI,13,773,Probe
12652,LI,13,773,Probe
12683,LI,13,773,Probe
12703,LI,13,773,Probe
12726,LI,13,773,Probe
12760,LI,13,773,Probe
12813,LI,13,773,Probe
12824,LI,13,773,Probe
12873,LI,13,773,Probe
12895,LI,13,773,Probe
12916,LI,13,773,Probe
12954,LI,13,773,Probe
12999,LI,13,773,Probe
13020,LI,13,773,Probe
92,R,13,774,Probe
211,LI,13,774,Probe
228,LI,13,774,Probe
280,LI,13,774,Probe
320,LI,13,774,Probe
336,LI,13,774,Probe
392,LI,13,774,Probe
426,LI,13,774,Probe
489,LI,13,774,Probe
526,LI,13,774,Probe
565,LI,13,774,Probe
694,R,13,774,Probe
773,LI,13,774,Probe
786,LI,13,774,Probe
